,Date,Date,HomeTeam,AwayTeam,Helper,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HomeTeamLP,AwayTeamLP,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP,B365H,B365D,B365A,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,#N/A
5673,01/2018,01/2018,Newcastle United,Swansea City,01/2018 Newcastle United Swansea City,1,1,NH,20,13,30,34,0.9565217391,0.6956521739,W,D,L,W,L,L,W,L,D,L,18,15,23,WDLWL,LWLDL,7,4,0,0,0,0,0,0,0,0,-0.4347826087,-0.9130434783,0.2608695652,0.1304347826,3,1.95,3.39,4.5,1.9,3.5,4.1,1.95,3.2,4.25,1.95,3.3,4.5,Rafael Benítez is still in the dark about his January transfer budget and does not sound tremendously optimistic about the prospect of actually signing any players this month. Throw in mounting uncertainties about Newcastle’s mooted takeover and Benítez looks to have almost as many problems as Swansea’s Carlos Carvalhal before a relegation six-pointer both managers could desperately do with winning. Potentially key sub-plots include Jonjo Shelvey’s performance against the club he left amid talk of dressing room disruption in south Wales. Louise Taylor
5674,01/2018,01/2018,Tottenham Hotspur,Everton,01/2018 Tottenham Hotspur Everton,4,0,H,42,25,21,34,1.782608696,1.173913043,D,W,W,W,L,L,L,D,D,W,2,7,23,DWWWL,LLDDW,10,5,0,0,0,0,0,0,0,0,0.9130434783,-0.3913043478,0.6086956522,0.2173913043,-5,1.28,6,13,1.33,5.3,8.7,1.28,5.25,12,1.29,5.5,12,"Defensive stability? Yes. Free-flowing, attacking prowess? No. Sam Allardyce has done what he needed to do and what was expected of him since taking charge at Everton but even he says his team have not been good enough in the final third. The manager hopes the £27m signing of Cenk Tosun can help – the striker scored against Tottenham for his previous club, Besiktas, in the Europa League in 2014. Tottenham, by contrast, are in form and scoring goals. David Hytner"
5675,01/2018,01/2018,Watford,Southampton,01/2018 Watford Southampton,2,2,NH,31,21,40,32,1.086956522,0.8695652174,L,L,W,L,L,L,D,L,D,L,17,8,23,LLWLL,LDLDL,3,2,0,0,0,0,0,0,0,0,-0.3913043478,-0.4782608696,0.2173913043,0.04347826087,9,2.5,3.39,3,2.4,3.3,2.95,2.45,3.25,2.87,2.5,3.25,3,"Two points from six games sees Southampton sit bottom of the Premier League form table but Watford are only one point and one place ahead of them. Marco Silva, who spoke to the Saints before taking the Watford job in May, has a little more credit in the bank but another defeat for Mauricio Pellegrino could see him gone by the time the sides meet again in the FA Cup in two weeks’ time. Paul Chronnell"
5676,01/2018,01/2018,West Brom,Brighton,01/2018 West Brom Brighton,2,0,H,16,17,30,27,0.6956521739,1,L,D,D,L,L,D,D,L,W,D,10,18,23,LDDLL,DDLWD,2,6,0,0,0,0,0,0,0,0,-0.6086956522,-0.4347826087,-0.3043478261,-0.1739130435,-8,2.14,3,4.33,2.1,3.2,3.8,2.1,3,4,2.05,3,4.2,West Brom finally ended their marathon run without a win in all competitions last time out but that was against League Two’s Exeter. Alan Pardew has an ideal chance to build on that against Brighton and to spark a revival as Chris Hughton’s side have scored just five goals on the road this season. Hughton will likely want to stifle West Brom as a result to maintain his side’s course for safety. Graham Searles
5677,01/2018,01/2018,Bournemouth,Arsenal,01/2018 Bournemouth Arsenal,2,1,H,22,40,34,28,0.9130434783,1.695652174,D,W,D,L,L,D,D,W,D,W,9,5,23,DWDLL,DDWDW,5,9,0,0,0,0,0,0,0,0,-0.5217391304,0.5217391304,-0.7826086957,-0.1739130435,4,4.75,4.2,1.75,4.8,3.9,1.7,4.33,4,1.73,4.5,4,1.75,"How Arsène Wenger, who will again be peering from the stands, would love a victory after the nightmare in Nottingham. Arsenal are winless in four in all competitions – their longest barren run since a streak of five starting in February 2016 – and that could easily continue. Eddie Howe can count on making chances with ease against Wenger’s notional defence and that could be enough as the burden of Arsenal’s successes may no longer be able to lie squarely on Alexis Sánchez’s shoulders. The dream of an easier life in Manchester may prove too much of a distraction even if he does play. Graham Searles"
5678,01/2018,01/2018,Liverpool,Manchester City,01/2018 Liverpool Manchester City,4,3,H,50,64,25,13,1.913043478,2.695652174,W,W,W,D,W,W,D,W,W,W,4,3,23,WWWDW,WDWWW,13,13,0,0,0,0,1,0,0,0,1.086956522,2.217391304,-0.7826086957,0,1,3.1,3.75,2.29,3,3.5,2.3,2.9,3.6,2.25,3.1,3.5,2.3,"Jürgen Klopp starts life without Philippe Coutinho with a request that Anfield forgets the departed Brazilian and concentrates on avenging September’s 5-0 defeat at the Etihad Stadium instead. A key date in the season for both clubs, he says. “City used the momentum and we suffered,” the Liverpool manager said. “We should try to draw a different picture.” Klopp’s side have the form to threaten the league leader’s unbeaten start to the season, having not lost themselves in 13 league games, and City have not won at Anfield since May 2003. The Premier League expects a treat. Andy Hunter"
5679,01/2018,01/2018,Manchester United,Stoke City,01/2018 Manchester United Stoke City,3,0,H,45,23,16,47,2.043478261,0.8695652174,W,D,D,D,W,L,L,D,W,L,6,12,23,WDDDW,LLDWL,9,4,0,0,0,0,0,0,0,0,1.260869565,-1.043478261,1.173913043,0.2173913043,-6,1.22,7,15,1.25,6,11,1.22,6,15,1.22,6.5,15,"José Mourinho, fresh from Manchester United’s break in Dubai, was in relaxed form before Stoke City’s visit. Yet by Monday night his team could be a gaping 18 points behind Manchester City should Pep Guardiola’s side defeat Liverpool. If so, the rest of the season could start to feel particularly embarrassing for Mourinho and his club should City continue to stretch their lead. Jamie Jackson"
5680,01/2018,01/2018,Arsenal,Crystal Palace,01/2018 Arsenal Crystal Palace,4,1,H,41,21,30,33,1.625,1.041666667,L,D,D,W,D,W,W,D,L,D,5,14,24,LDDWD,WWDLD,6,8,0,0,0,0,0,0,0,0,0.4583333333,-0.5,0.5833333333,-0.08333333333,-9,1.5,4.75,7,1.5,4.2,6.5,1.5,4.33,6.5,1.5,4.33,7,Arsène Wenger has described the current January window as the most disturbing and destabilising he has known and the noises around a clutch of transfer and contractual situations remain loud. Arsenal must block them out against Roy Hodgson’s resurgent Crystal Palace. What was most disturbing for Wenger’s team in last Sunday’s defeat at Bournemouth was the sterile possession and lack of creativity. Palace will look to be compact. Arsenal must find the answers. David Hytner
5681,01/2018,01/2018,Brighton,Chelsea,01/2018 Brighton Chelsea,0,4,NH,17,41,29,16,0.9583333333,1.958333333,L,D,D,L,W,D,D,W,W,D,18,1,24,LDDLW,DDWWD,5,9,0,0,0,0,0,0,0,0,-0.5,1.041666667,-1,-0.1666666667,17,6.5,3.89,1.61,5.7,3.9,1.6,6,3.6,1.6,6.5,3.75,1.62,#N/A
5682,01/2018,01/2018,Burnley,Manchester United,01/2018 Burnley Manchester United,0,1,NH,19,48,20,16,1.416666667,2.083333333,L,L,D,D,L,W,W,D,D,D,16,6,24,LLDDL,WWDDD,2,9,0,0,0,0,0,0,0,0,-0.04166666667,1.333333333,-0.6666666667,-0.2916666667,10,7.5,3.89,1.57,6.2,4,1.55,6.5,3.7,1.57,7,3.8,1.57,"While the Alexis Sánchez saga continues, Manchester United must put that to one side as they travel to Turf Moor hoping to continue their seven game unbeaten run in the league. The reverse fixture on Boxing Day saw Sean Dyche’s side take a two goal lead at Old Trafford, before Jesse Lingard salvaged a point for United with two goals. Lingard’s heroics have become a recurring theme for José Mourinho’s team, but Burnley have not won at home since early December so the England international may not be leaned on quite as heavily. Reuben Pinder"
5683,01/2018,01/2018,Everton,West Brom,01/2018 Everton West Brom,1,1,NH,25,18,38,30,1.125,0.7916666667,L,L,L,D,D,W,L,D,D,L,7,10,24,LLLDD,WLDDL,2,5,0,0,0,0,0,0,0,0,-0.5416666667,-0.5,0.3333333333,-0.125,-3,2.14,3.2,4,2.2,3.1,3.6,2.1,3.1,3.7,2.15,3.1,4,"Boosted by their January recruits, Everton will see this match as an opportunity to turn a poor run of form around. Theo Walcott will add some much needed pace and will oppose his former team-mate Kieran Gibbs. West Brom picked up three crucial points against fellow strugglers Brighton last time out and must go into this game with the same positive approach. A win could move Alan Pardew’s side to 17th, should Southampton lose to Tottenham at St Mary’s. Reuben Pinder"
5684,01/2018,01/2018,Leicester City,Watford,01/2018 Leicester City Watford,2,0,H,34,33,32,42,1.291666667,1.083333333,D,W,L,L,D,D,L,L,W,L,13,17,24,DWLLD,DLLWL,5,4,0,0,0,0,0,0,0,0,0.08333333333,-0.375,0.2083333333,0.04166666667,-4,1.85,3.89,4.33,1.9,3.5,4.1,1.8,3.7,4.2,1.85,3.75,4.33,"Claude Puel says it will be “the beginning of the end” if Leicester start thinking of trying to qualify for the Europa League, although their supporters could be forgiven for wondering if that is a possibility, especially if the team can maintain the sort of form they showed against Chelsea last Saturday. Watford, on the face of it, should be obliging opponents for Leicester. Marco Silva’s side have been in freefall, with their only victory in their past 10 Premier League games coming against Leicester on Boxing Day. Stuart James"
5685,01/2018,01/2018,Manchester City,Newcastle United,01/2018 Manchester City Newcastle United,3,1,H,67,21,17,31,2.583333333,0.9583333333,L,W,D,W,W,D,W,D,L,W,3,18,24,LWDWW,DWDLW,10,8,0,0,0,0,0,0,0,0,2.083333333,-0.4166666667,1.625,0.08333333333,-15,1.12,10,26,1.15,8,17,1.12,9,26,1.12,9,26,"Three weeks after a sole Raheem Sterling strike won the reverse fixture Pep Guardiola’s side welcome Newcastle United. As Manchester United are at Burnley for a 3pm start a win would cut the gap to nine points and maybe – just maybe – apply some kind of pressure on Manchester City. Yet given how relentless the leaders are there will, surely, be only one winner. Jamie Jackson"
5686,01/2018,01/2018,Stoke City,Huddersfield,01/2018 Stoke City Huddersfield,2,0,H,23,19,50,39,0.8333333333,1,L,L,L,D,W,L,L,D,D,D,12,18,24,LLLDW,LLDDD,4,3,0,0,0,0,0,0,0,0,-1.125,-0.8333333333,-0.1666666667,0.04166666667,-6,2.04,3.39,4.09,2.1,3.2,3.75,2,3.2,4,2.05,3.3,4,#N/A
5687,01/2018,01/2018,West Ham United,Bournemouth,01/2018 West Ham United Bournemouth,1,1,NH,29,24,41,35,1.041666667,1,W,D,W,D,L,W,D,W,D,L,11,9,24,WDWDL,WDWDL,8,8,0,0,0,0,0,0,0,0,-0.5,-0.4583333333,0.04166666667,0,2,2,3.6,4,2,3.4,3.8,2,3.5,3.7,2,3.5,4,"While both sides remain in a relegation battle, the winner of this game could be in ninth place at the end of the weekend. Such are the fine margins in the Premier League’s crammed lower reaches. West Ham are on an upward trajectory after thrashing Huddersfield Town and will be confident of gaining revenge for Callum Wilson’s controversial equaliser in their 3-3 draw with Bournemouth on Boxing Day. Yet the visitors are only a point behind David Moyes’s side after their battling win over Arsenal. It could be a nervy afternoon. Jacob Steinberg"
5688,01/2018,01/2018,Southampton,Tottenham Hotspur,01/2018 Southampton Tottenham Hotspur,1,1,NH,23,46,34,21,0.875,1.833333333,D,L,D,L,D,W,D,W,W,W,8,2,24,DLDLD,WDWWW,3,13,0,0,0,0,1,0,0,0,-0.4583333333,1.041666667,-0.9583333333,-0.4166666667,6,5.75,4.09,1.64,5,3.7,1.7,5.2,3.8,1.61,5.5,4,1.65,"There is little reason for optimism among Southampton fans before this fixture. Tottenham are unbeaten in five while Southampton’s winless league run stretches to 10 games – including a 5-2 Boxing Day thrashing by Spurs. The home side’s only win over Spurs since returning to the Premier League came in May 2016, and was also their last league win over a side in the current top six. Mauricio Pellegrino’s focus now is on the bottom six – Southampton play the other five teams presently in that bracket in the next seven games, so anything gained on Sunday will be a bonus. Niall McVeigh"
5689,01/2018,01/2018,Swansea City,Liverpool,01/2018 Swansea City Liverpool,1,0,H,14,54,35,28,0.7083333333,1.958333333,D,L,W,L,D,W,W,W,W,D,15,4,24,DLWLD,WWWWD,5,13,0,0,0,0,0,0,0,0,-0.875,1.083333333,-1.25,-0.3333333333,11,12,5.75,1.3,8,5.3,1.35,11,5.2,1.3,11,5.5,1.3,"Carlos Carvalhal strayed into “David and Goliath” territory when he was talking about this fixture, which provides a measure of what he feels Swansea are up against. Liverpool put five past them on Boxing Day, two days before Carvalhal was appointed, and their 4-3 victory over Manchester City last weekend provided more evidence of their devastating attacking ability. Mohamed Salah has recovered from illness in time to face Swansea and Virgil van Dijk is also available again. Renato Sanches is back in contention for Swansea. Stuart James"
5690,01/2018,01/2018,Huddersfield,Liverpool,01/2018 Huddersfield Liverpool,0,3,NH,19,54,41,29,0.96,1.88,L,L,L,D,D,L,W,W,W,W,18,4,25,LLLDD,LWWWW,2,12,0,0,0,0,1,0,0,0,-0.88,1,-0.92,-0.4,14,12,5.75,1.3,7.5,4.8,1.4,12,5.5,1.3,11,5.5,1.3,#N/A
5691,01/2018,01/2018,Swansea City,Arsenal,01/2018 Swansea City Arsenal,3,1,H,15,45,35,31,0.8,1.68,W,D,L,W,L,W,L,D,D,W,15,5,25,WDLWL,WLDDW,7,8,0,0,0,0,0,0,0,0,-0.8,0.56,-0.88,-0.04,10,7,4.59,1.5,6.2,4,1.55,7,4.4,1.5,7,4.33,1.5,#N/A
5692,01/2018,01/2018,West Ham United,Crystal Palace,01/2018 West Ham United Crystal Palace,1,1,NH,30,22,42,37,1.04,1,D,W,D,W,D,L,W,W,D,L,11,14,25,DWDWD,LWWDL,9,7,0,0,0,0,0,0,0,0,-0.48,-0.6,0.04,0.08,-3,3.1,3.25,2.54,2.65,3.3,2.65,3,3.25,2.5,3,3.25,2.5,#N/A
5693,01/2018,01/2018,Chelsea,Bournemouth,01/2018 Chelsea Bournemouth,0,3,NH,45,25,16,36,2,1,W,D,D,W,W,D,W,D,W,D,1,9,25,WDDWW,DWDWD,11,9,0,0,0,0,0,0,0,0,1.16,-0.44,1,0.08,-8,1.28,6.5,11,1.27,5.8,10.5,1.28,5.5,11,1.29,6,11,#N/A
5694,01/2018,01/2018,Everton,Leicester City,01/2018 Everton Leicester City,2,1,H,26,36,39,32,1.12,1.36,D,L,L,L,D,W,D,W,L,L,7,13,25,DLLLD,WDWLL,2,7,0,0,0,0,0,0,0,0,-0.52,0.16,-0.24,-0.2,-6,3,3.2,2.62,2.7,3.2,2.7,2.9,3.1,2.5,3,3.1,2.62,#N/A
5695,01/2018,01/2018,Manchester City,West Brom,01/2018 Manchester City West Brom,3,0,H,70,19,18,31,2.6,0.8,W,L,W,D,W,D,W,L,D,D,3,10,25,WLWDW,DWLDD,10,6,0,0,0,0,0,0,0,0,2.08,-0.48,1.8,0.16,-7,1.14,10,21,1.15,7.5,18,1.15,7.5,23,1.14,9,19,#N/A
5696,01/2018,01/2018,Newcastle United,Burnley,01/2018 Newcastle United Burnley,1,1,NH,22,19,34,21,0.92,1.36,L,D,W,D,L,L,L,L,D,D,18,16,25,LDWDL,LLLDD,5,2,0,0,0,0,0,0,0,0,-0.48,-0.08,-0.44,0.12,2,2.2,3.2,3.89,2.1,3.3,3.6,2.1,3,3.75,2.2,3.1,3.75,#N/A
5697,01/2018,01/2018,Southampton,Brighton,01/2018 Southampton Brighton,1,1,NH,24,17,35,33,0.88,0.92,D,D,L,D,L,L,L,D,D,L,8,18,25,DDLDL,LLDDL,3,2,0,0,0,0,0,0,0,0,-0.44,-0.64,-0.04,0.04,-10,1.75,3.5,6,1.8,3.6,4.5,1.75,3.3,5.25,1.75,3.3,6,#N/A
5698,01/2018,01/2018,Stoke City,Watford,01/2018 Stoke City Watford,0,0,NH,25,33,50,44,0.92,1.04,W,L,L,L,D,L,D,L,L,W,12,17,25,WLLLD,LDLLW,4,4,0,0,0,0,0,0,0,0,-1,-0.44,-0.12,0,-5,2.25,3.5,3.39,2.1,3.4,3.5,2.15,3.4,3.25,2.25,3.4,3.3,#N/A
5699,01/2018,01/2018,Tottenham Hotspur,Manchester United,01/2018 Tottenham Hotspur Manchester United,2,0,H,47,49,22,16,1.8,2.12,D,W,D,W,W,W,W,W,D,D,2,6,25,DWDWW,WWWDD,11,11,0,0,0,0,0,0,0,0,1,1.32,-0.32,0,-4,2.35,3.29,3.39,2.4,3.3,2.95,2.2,3.3,3.2,2.3,3.3,3.3,#N/A
5700,02/2018,02/2018,Arsenal,Everton,02/2018 Arsenal Everton,5,1,H,46,28,34,40,1.615384615,1.192307692,L,W,L,D,D,W,D,L,L,L,5,7,26,LWLDD,WDLLL,5,4,0,0,0,0,0,0,1,0,0.4615384615,-0.4615384615,0.4230769231,0.03846153846,-2,1.3,5.75,12,1.35,5.3,8,1.3,5.25,11,1.33,5,11,It will certainly be strange to see Theo Walcott in an Everton shirt at the Emirates but plenty has changed for Arsenal after a frenetic January. The hope is the shake-up can re-energise the club. One thing Arsène Wenger wants to maintain is his side’s impressive home form. He is vexed by the wild contrast to their away results. Walcott may fancy vexing him some more after helping Everton to end a wretched run on Wednesday with two goals in the win over Leicester City. David Hytner
5701,02/2018,02/2018,Bournemouth,Stoke City,02/2018 Bournemouth Stoke City,2,1,H,28,25,36,50,1.076923077,0.9230769231,W,D,W,D,W,D,W,L,L,L,9,12,26,WDWDW,DWLLL,11,4,0,0,0,0,0,0,1,0,-0.3076923077,-0.9615384615,0.1538461538,0.2692307692,-3,1.9,3.7,4.33,2.1,3.4,3.5,1.87,3.5,4,1.91,3.5,4.33,"A brilliant victory at Stamford Bridge on Wednesday pushed Bournemouth into the top half of the Premier League but results at home will be crucial for them guaranteeing their top-flight status. Eddie Howe’s side face Stoke City, who could hand new recruit, the Senegalese midfielder Badou Ndiaye, his debut. Bournemouth have lost just once since Christmas but Howe is not one to get carried away. ”You have to put yourself in the now and my job today is to take the focus onto another tough game.” Ben Fisher"
5702,02/2018,02/2018,Brighton,West Ham United,02/2018 Brighton West Ham United,3,1,H,18,31,34,43,0.9230769231,1.038461538,D,L,L,D,D,D,D,W,D,W,18,11,26,DLLDD,DDWDW,3,9,0,0,0,0,0,0,0,0,-0.6153846154,-0.4615384615,-0.1153846154,-0.2307692308,7,2.35,3,3.7,2.4,3.1,3.2,2.3,3,3.4,2.3,3,3.6,"Brighton have only claimed victory three times at home this season and their position is beginning to look complicated. The visit of West Ham, blighted by injury and off-field problems, looks like a good opportunity to end their six-match winless run. Record signing Jürgen Locadia is not ready for involvement just yet, although he has begun training, but Leonardo Ulloa should get some minutes on returning to his old home. Brighton are approaching the stage where they need a hero, and perhaps the Argentinian will be that man. Nick Ames"
5703,02/2018,02/2018,Burnley,Manchester City,02/2018 Burnley Manchester City,1,1,NH,20,73,22,18,1.346153846,2.615384615,D,L,L,L,D,W,W,L,W,D,16,3,26,DLLLD,WWLWD,2,10,0,0,0,0,0,0,0,0,-0.07692307692,2.115384615,-1.269230769,-0.3076923077,13,13,6,1.28,8,5.3,1.35,12,5.25,1.28,12,5.5,1.29,Burnley are still seventh in the table and best of the rest even if Sean Dyche’s side have now gone eight league matches without a win and will be hard pushed to buck that trend against Manchester City – who beat them 4-1 in the FA Cup last month. The runaway leaders can expect a tough game but should have more than enough attacking invention to prevail despite not signing Riyad Mahrez. Paul Wilson
5704,02/2018,02/2018,Leicester City,Swansea City,02/2018 Leicester City Swansea City,1,1,NH,37,18,34,36,1.307692308,0.8846153846,L,W,D,W,L,W,W,D,L,W,13,15,26,LWDWL,WWDLW,7,10,0,0,0,0,0,0,0,0,0.1153846154,-0.6923076923,0.4230769231,-0.1153846154,-2,1.8,3.6,5.25,1.75,3.6,4.8,1.75,3.5,5,1.8,3.5,5,"A match that threatens to be overshadowed by the absence of Riyad Mahrez, who has not reported for training at Leicester since he missed out on a move to Manchester City and will play no part here. How unsettling that whole episode has been for Leicester, who are unbeaten at home since mid-December, remains to be seen. Swansea are unlikely to be able to call on new-signing Andre Ayew, who is a major doubt, but Carlos Carvalhal’s side will travel with confidence after back-to-back wins over Liverpool and Arsenal. Stuart James"
5705,02/2018,02/2018,Manchester United,Huddersfield,02/2018 Manchester United Huddersfield,2,0,H,49,19,18,44,2.038461538,0.9230769231,L,W,W,W,D,L,L,L,L,D,6,18,26,LWWWD,LLLLD,10,1,0,0,0,0,0,0,0,0,1.192307692,-0.9615384615,1.115384615,0.3461538462,-12,1.16,8.5,19,1.2,6.5,15,1.15,7.5,21,1.17,7.5,21,#N/A
5706,02/2018,02/2018,West Brom,Southampton,02/2018 West Brom Southampton,2,3,NH,19,25,34,36,0.7692307692,0.8846153846,L,D,W,L,D,D,D,D,L,D,10,8,26,LDWLD,DDDLD,5,4,0,0,0,0,0,0,0,0,-0.5769230769,-0.4230769231,-0.1153846154,0.03846153846,2,2.54,3.2,3.1,2.6,3.15,2.85,2.5,3.1,3,2.5,3.1,3.1,West Brom will start on the back foot after the club revealed they are investigating four senior players over an incident at their warm-weather training camp in Spain. However Southampton’s victory earlier in February at the Hawthorns could serve as excellent motivation. Revenge would be sweet and Alan Pardew will be focused on earning a quarter-final spot that could spark his side into life for a tilt at Premier League survival. Graham Searles
5707,02/2018,02/2018,Crystal Palace,Newcastle United,02/2018 Crystal Palace Newcastle United,1,1,NH,23,23,38,35,1,0.9230769231,D,L,W,W,D,D,L,D,W,D,14,18,26,DLWWD,DLDWD,8,6,0,0,0,0,0,0,0,0,-0.5769230769,-0.4615384615,0.07692307692,0.07692307692,-4,2.04,3.39,4.2,2.1,3.25,3.7,2,3.25,3.9,2.05,3.3,4,"Neither Rafael Benítez or Roy Hodgson will be satisfied with their business in the transfer window, though the possibility of Islam Slimani playing some part at Selhurst Park may cheer the Spaniard. Hodgson has now lost Bakary Sako to a broken ankle, a sixth long-term absentee, until into next season and may have to turn sooner than he would have liked to his three young new signings. A year ago, Sunderland came to south London and won 4-0. Newcastle will hope to repeat that trick. Dominic Fifield"
